id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1484308100857294851,1484308100857294851,1642721603000.0,2022-01-20 15:33:23,-0700,,F*ck #fauci   #FauciLiedMillionsDied,und,"['fauci', 'fauciliedmillionsdied']",[],1292872494299279371,1292872494299279371,VKazes,Vitaly Kazes,4,15,https://twitter.com/VKazes/status/1484308100857294851,[],[],0,,False,0,0,0,https://twitter.com/BretWeinstein/status/1484302451280781313,#fauciliedmillionsdied,,,,,,,[],,,,
1484308087062237194,1484308087062237194,1642721599000.0,2022-01-20 15:33:19,-0700,,"Yes, there are detox protocols but they can’t fix the genetic engineering part of the problem.   No one knows how to reverse it or if we ever can.   Even the world’s greatest scientists.   #FauciLiedMillionsDied",en,['fauciliedmillionsdied'],[],1426050727634374656,1426050727634374656,musedhair,Batattack,4,15,https://twitter.com/musedhair/status/1484308087062237194,[],[],0,,False,0,0,0,,#fauciliedmillionsdied,,,,,,,[],,,,
1484307009864605697,1484307009864605697,1642721342000.0,2022-01-20 15:29:02,-0700,,New Emails Reveal Fauci’s Role in Shaping Highly Influential Paper That Established COVID ‘Natural Origin’ Narrative #FauciLiedMillionsDied   https://t.co/UCSLH4Ay4W   Download our app to read more at  https://t.co/kQkP4U1K7J,en,['fauciliedmillionsdied'],[],1432163713503596546,1432163713503596546,Digger1958KS,Digger1958🇺🇸🏴‍☠️⚔️,4,15,https://twitter.com/Digger1958KS/status/1484307009864605697,"['https://link.theepochtimes.com/mkt_app/new-emails-reveal-faucis-role-in-shaping-highly-influential-paper-that-established-covid-natural-origin-narrative_4225917.html?utm_source=appan2028330', 'https://ept.ms/DownloadApp']",[],0,,False,0,0,1,,#fauciliedmillionsdied,,,,,,,[],,,,
1484302793846394887,1484302793846394887,1642720337000.0,2022-01-20 15:12:17,-0700,,Gross. Get yourself someone who loves you like #Fauci loves himself. #FauciLiedMillionsDied,en,"['fauci', 'fauciliedmillionsdied']",[],1434310452893282310,1434310452893282310,Oh_that_guy__,oh that guy,4,15,https://twitter.com/Oh_that_guy__/status/1484302793846394887,[],[],0,,False,1,0,0,https://twitter.com/JackPosobiec/status/1484293314438385668,#fauciliedmillionsdied,,,,,,,[],,,,
1484299157141528581,1484165478188732417,1642719470000.0,2022-01-20 14:57:50,-0700,,@nypost @StevePieczenik The High Priest of Narcissism and Death  #FauciLiedMillionsDied,en,['fauciliedmillionsdied'],[],18098616,18098616,neighhay,neighhay,4,14,https://twitter.com/neighhay/status/1484299157141528581,[],[],0,,False,1,0,1,,#fauciliedmillionsdied,,,,,,,"[{'screen_name': 'nypost', 'name': 'New York Post', 'id': '17469289'}, {'screen_name': 'StevePieczenik', 'name': 'Steve Pieczenik', 'id': '801962070'}]",,,,
1484290460256452618,1484223589632991233,1642717397000.0,2022-01-20 14:23:17,-0700,,@realDailyWire #FauciLiedMillionsDied #FauciInPrison,und,"['fauciliedmillionsdied', 'fauciinprison']",[],1471981273707130881,1471981273707130881,MEB_Tess,MEB,4,14,https://twitter.com/MEB_Tess/status/1484290460256452618,[],[],0,,False,3,0,0,,#fauciliedmillionsdied,,,,,,,"[{'screen_name': 'realDailyWire', 'name': 'Daily Wire', 'id': '4081106480'}]",,,,
1484282843673120771,1484282843673120771,1642715581000.0,2022-01-20 13:53:01,-0700,,#FauciOuchie #Fauci #FauciGate #FauciLiedMillionsDied,und,"['fauciouchie', 'fauci', 'faucigate', 'fauciliedmillionsdied']",[],1136812342904283136,1136812342904283136,HDagoni,HDagoni,4,13,https://twitter.com/HDagoni/status/1484282843673120771,[],[],0,,False,0,0,2,https://twitter.com/ChristisGod1111/status/1484275657555197953,#fauciliedmillionsdied,,,,,,,[],,,,
1484281743343558662,1484281743343558662,1642715318000.0,2022-01-20 13:48:38,-0700,,#FauciLiedMillionsDied,und,['fauciliedmillionsdied'],[],299327619,299327619,cbost714,cbost,4,13,https://twitter.com/cbost714/status/1484281743343558662,[],[],0,,False,0,0,0,https://twitter.com/sloeginpsyop/status/1484251297964457984,#fauciliedmillionsdied,,,,,,,[],,,,
1484280394576842753,1484280394576842753,1642714997000.0,2022-01-20 13:43:17,-0700,,Speak Out #LetsGoBrandon #FauciLiedMillionsDied @POTUS  is Responsible for Obama in the White Hiuse Now. Killing Our Country..,en,"['letsgobrandon', 'fauciliedmillionsdied']",[],1389485108667641860,1389485108667641860,RealPoliticalN3,Real Political News,4,13,https://twitter.com/RealPoliticalN3/status/1484280394576842753,[],[],0,,False,0,0,0,https://twitter.com/justin_hart/status/1483923977223348224,#fauciliedmillionsdied,,,,,,,[],,,,
1484271947772923904,1484271947772923904,1642712983000.0,2022-01-20 13:09:43,-0700,,"We went from 14 days to ""Flatten The Curve""  ... to 671 days later the government is sending out 400 million N95 Face Condoms. Via @ange1581 #FauciLiedMillionsDied",en,['fauciliedmillionsdied'],[],1423869869288689665,1423869869288689665,mauricio_ahued,El Habibi,4,13,https://twitter.com/mauricio_ahued/status/1484271947772923904,[],[],0,,False,2,0,0,,#fauciliedmillionsdied,,,,,,,[],,,,
