id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1503870055548862467,1503870055548862467,1647385536000.0,2022-03-15 16:05:36,-0700,,. #Pfizergate 2.0 - Active actions against competitive anti-C19 drugs? The case of the anti-androgens. By ⁦@FlavioCadegiani⁩   https://t.co/Vjiifycuqm,en,['pfizergate'],[],1382804936325496841,1382804936325496841,ThaisConexao,Thaïs Garcia 🇧🇷,2,16,https://twitter.com/ThaisConexao/status/1503870055548862467,['https://www.researchgate.net/publication/359246023_Pfizergate_20_-_Active_actions_against_competitive_anti-_COVID_drugs_The_case_of_the_anti-androgens'],[],0,,False,16,0,8,,#pfizergate,,,,,,,[],,,,
1503869999898841093,1503869999898841093,1647385523000.0,2022-03-15 16:05:23,-0700,,#EffetsSecondairesvaccins19  #PfizerGate,und,"['effetssecondairesvaccins19', 'pfizergate']",[],1072830666209923072,1072830666209923072,DoReMi_Patriote,DoRéMi🇨🇵🇧🇪🥕🥕🥕🥕,2,16,https://twitter.com/DoReMi_Patriote/status/1503869999898841093,[],[],0,,False,6,0,4,https://twitter.com/ouestmoncycle/status/1503403832545624067,#pfizergate,,,,,,,[],,,,
1503866651422478340,1503866651422478340,1647384724000.0,2022-03-15 15:52:04,-0700,,The Pfizer dozen ... #PfizerGate,de,['pfizergate'],[],979715757494988800,979715757494988800,WendyPu01820112,Wilb,2,15,https://twitter.com/WendyPu01820112/status/1503866651422478340,[],[],0,,False,0,0,0,https://twitter.com/JeanRees10/status/1503865217125687302,#pfizergate,,,,,,,[],,,,
1503865037135486976,1503865037135486976,1647384339000.0,2022-03-15 15:45:39,-0700,,#PfizerGate,und,['pfizergate'],[],932724165102198784,932724165102198784,FalaMargareth,"Fala, Margareth",2,15,https://twitter.com/FalaMargareth/status/1503865037135486976,[],[],0,,False,0,0,0,https://twitter.com/filipe_rafaeli/status/1503850733560598534,#pfizergate,,,,,,,[],,,,
1503863476476915717,1503863476476915717,1647383967000.0,2022-03-15 15:39:27,-0700,,#Bourla #PfizerGate,und,"['bourla', 'pfizergate']",[],1113715462364377090,1113715462364377090,IsabelleMilliot,isabelle milliot (62),2,15,https://twitter.com/IsabelleMilliot/status/1503863476476915717,[],[],0,,False,0,0,0,https://twitter.com/idrissaberkane/status/1503743084454101007,#pfizergate,,,,,,,[],,,,
1503863074595475463,1503863074595475463,1647383872000.0,2022-03-15 15:37:52,-0700,,#pfizergate,und,['pfizergate'],[],737411709594390528,737411709594390528,Marcosmtelles,Marcos Telles,2,15,https://twitter.com/Marcosmtelles/status/1503863074595475463,[],[],0,,False,0,0,0,,#pfizergate,,,,,,,[],,,,
1503861448690356225,1503861448690356225,1647383484000.0,2022-03-15 15:31:24,-0700,,"Pfizer Pushes for 4th Shot, Says 3 Doses ‘Not That Good’ Against Infections • Children's Health Defense #PfizerGate  https://t.co/DZtnG3dom4",en,['pfizergate'],[],1112728004,1112728004,Eiskaiserin,WakeUp,2,15,https://twitter.com/Eiskaiserin/status/1503861448690356225,['https://childrenshealthdefense.org/defender/pfizer-4th-shot-3-doses-not-that-good-against-infections/'],[],0,,False,0,0,0,,#pfizergate,,,,,,,[],,,,
1503860883805642762,1503780233610207233,1647383349000.0,2022-03-15 15:29:09,-0700,,@Carene1984 Les journalistes devraient le questionner sur le décès de ce cycliste belge de 28 ans pour crise cardiaque??? #PfizerGate,fr,['pfizergate'],[],1427993906440986628,1427993906440986628,vincentkoala2,vincentkoala,2,15,https://twitter.com/vincentkoala2/status/1503860883805642762,[],[],0,,False,1,0,0,,#pfizergate,,,,,,,"[{'screen_name': 'Carene1984', 'name': 'Carėne Tardy', 'id': '514180172'}]",,,,
1503860818399608839,1503860818399608839,1647383334000.0,2022-03-15 15:28:54,-0700,,#pfizergate,und,['pfizergate'],[],1396609520915394561,1396609520915394561,josepaulorosam1,jose paulo rosa miranda,2,15,https://twitter.com/josepaulorosam1/status/1503860818399608839,[],[],0,,False,2,0,1,,#pfizergate,,,,,,,[],,,,
1503860264583802884,1503858113207750659,1647383202000.0,2022-03-15 15:26:42,-0700,,@cristinagraeml Quero ver o que dirá a esquerda sobre a #PfizerGate . Aposto que o silêncio será ensurdecedor.,pt,['pfizergate'],[],24590006,24590006,duvalfm,Duval Farias - Дувал Фариас - דובל פאראס,2,15,https://twitter.com/duvalfm/status/1503860264583802884,[],[],0,,False,0,1,0,,#pfizergate,,,,,,,"[{'screen_name': 'cristinagraeml', 'name': 'Cristina Graeml', 'id': '66495493'}]",,,,
