id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1487558333150072832,1487556196420644867,1643496518000.0,2022-01-29 14:48:38,-0700,,@abcnews 100% politics zero about COVID-19 #CCPVirus,en,['ccpvirus'],[],1041751280,1041751280,blipsub,blipsub,6,14,https://twitter.com/blipsub/status/1487558333150072832,[],[],0,,False,3,1,0,,#CCPVirus,,,,,,,"[{'screen_name': 'abcnews', 'name': 'ABC News', 'id': '2768501'}]",,,,
1487555820732796931,1487555820732796931,1643495919000.0,2022-01-29 14:38:39,-0700,,"Disgraceful puff piece - of course:   https://t.co/nqfEw6TF0c #Fauci #MSM #mediabias #CCPVirus #coronavirus #COVID19 ""#TheScience""",en,"['fauci', 'msm', 'mediabias', 'ccpvirus', 'coronavirus', 'covid19', 'thescience']",[],790546093,790546093,AlanTonelson,(((Alan Tonelson))),6,14,https://twitter.com/AlanTonelson/status/1487555820732796931,['https://www.washingtonpost.com/lifestyle/2022/01/27/fauci-pandemic-threats/'],[],0,,False,1,0,0,,#CCPVirus,,,,,,,[],,,,
1487529005070778369,1487529005070778369,1643489526000.0,2022-01-29 12:52:06,-0700,,"Bringing Death, Heart Disease, AIDS, Prolonged Menstrual Cycles to people ..... This vaccine is devil!☠️☠️☠️  #ccpvirus #vaccineskill #takedowntheccp​ #ccp≠chinesepeople #whistleblowermovement    https://t.co/Vj9TI8aZCc",en,"['ccpvirus', 'vaccineskill', 'takedowntheccp', 'ccp', 'whistleblowermovement']",[],1397779652949643271,1397779652949643271,FarmSailing,Himalaya Sailing Vancouver Farm,6,12,https://twitter.com/FarmSailing/status/1487529005070778369,['https://thenationalpulse.com/2022/01/28/u-s-government-study-admits-covid-vaccine-lengthens-menstrual-cycles/'],[],0,,False,10,0,11,,#CCPVirus,,,,,,,[],,,,
1487527236194373638,1487527236194373638,1643489104000.0,2022-01-29 12:45:04,-0700,,The tragedy continues. Why have so many young athletes died suddenly in the past two years?！  #vaccineskill #ccpvirus #takedowntheccp #ccp≠chinesepeople  #whistleblowingmovement    https://t.co/eXCkkR6wgv,en,"['vaccineskill', 'ccpvirus', 'takedowntheccp', 'ccp', 'whistleblowingmovement']",[],1397779652949643271,1397779652949643271,FarmSailing,Himalaya Sailing Vancouver Farm,6,12,https://twitter.com/FarmSailing/status/1487527236194373638,['https://www.mirror.co.uk/sport/football/news/sunderland-lee-johnson-covid-vaccine-26074108'],[],0,,False,17,0,16,,#CCPVirus,,,,,,,[],,,,
1487522141557997578,1487522141557997578,1643487890000.0,2022-01-29 12:24:50,-0700,,"This article indicates that between the #Fed and #Congress and the last 2 presidents, the US #economy has received $10 trillion worth of #stimulus during the #CCPvirus #pandemic period alone.  Last year, the entire US #GDP was just short of $23 trillion:   https://t.co/yV65IwbrEF",en,"['fed', 'congress', 'economy', 'stimulus', 'ccpvirus', 'pandemic', 'gdp']",[],790546093,790546093,AlanTonelson,(((Alan Tonelson))),6,12,https://twitter.com/AlanTonelson/status/1487522141557997578,['https://www.nytimes.com/2022/01/28/business/fed-inflation-stocks-bonds.html'],[],0,,False,2,0,1,,#CCPVirus,,,,,,,[],,,,
1487512141812973572,1487512141812973572,1643485505000.0,2022-01-29 11:45:05,-0700,,"We should be disappointed that corrupt criminals, working night and day to strip us of our personal sovereignty,  Not only still live among us, but still have a quality of life that far exceeds our own  #blair #covid19UK #CCP #China #CCPVirus #COVID19 #COVID",en,"['blair', 'covid19uk', 'ccp', 'china', 'ccpvirus', 'covid19', 'covid']",[],1465236285526880260,1465236285526880260,GuyFawkes1111,Guy Fawkes 🗽,6,11,https://twitter.com/GuyFawkes1111/status/1487512141812973572,[],[],0,,False,0,0,0,https://twitter.com/org_scp/status/1487410204186750976,#CCPVirus,,,,,,,[],,,,
1487506778023927808,1487506778023927808,1643484227000.0,2022-01-29 11:23:47,-0700,,想打就直說，不要找理由 什麼事都說別人，不要臉的CCP  #CCPvirus  #中共病毒,zh,"['ccpvirus', '中共病毒']",[],77922364,77922364,select03,"Cheng-Wei, AWO",6,11,https://twitter.com/select03/status/1487506778023927808,[],[],0,,False,0,0,0,https://twitter.com/RFA_Chinese/status/1487497147591372800,#CCPVirus,,,,,,,[],,,,
1487503407548182537,1487502485786873858,1643483423000.0,2022-01-29 11:10:23,-0700,,"Forget Fauci, but why even Peter Daszak who is so obviously responsible for covering up the #CCPVirus on behalf of Beijing is not in jail baffles me.",en,['ccpvirus'],[],94408650,94408650,freespeechabi,Je suis Charlie,6,11,https://twitter.com/freespeechabi/status/1487503407548182537,[],[],0,,False,0,1,0,,#CCPVirus,,,,,,,[],,,,
1487502485786873858,1487502485786873858,1643483203000.0,2022-01-29 11:06:43,-0700,,As the #GenocideGames commence timely reminder to watch the most thorough documentary on the #CCPVirus. Incredible how proper investigative journalism only seems to come from Australian media these days #BoycottBeijing2022 #Beijing2022  https://t.co/9f02SEH1pF,en,"['genocidegames', 'ccpvirus', 'boycottbeijing2022', 'beijing2022']",[],94408650,94408650,freespeechabi,Je suis Charlie,6,11,https://twitter.com/freespeechabi/status/1487502485786873858,['https://youtu.be/oh2Sj_QpZOA'],[],0,,False,0,1,0,,#CCPVirus,,,,,,,[],,,,
1487495553881575426,1487495553881575426,1643481551000.0,2022-01-29 10:39:11,-0700,,"#isobelyeung is working for #ccp, #ccp engineered #CCPvirus",en,"['isobelyeung', 'ccp', 'ccp', 'ccpvirus']",[],1381790634906820608,1381790634906820608,kateimei,Kateimei,6,10,https://twitter.com/kateimei/status/1487495553881575426,[],[],0,,False,1,0,0,https://twitter.com/tommyinvan/status/1487181044155572226,#CCPVirus,,,,,,,[],,,,
