date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-03-07 15:57:55,1105174592220483585,twenty9ten,de,@UliJahn Und schon blockt der #Covidiot 💁🏻‍♂️,['covidiot'],0,0,0,"[{'screen_name': 'UliJahn', 'name': 'Uli Jahn 🟢🟢🟢', 'id': '1235119614004211712'}]"
2022-03-07 15:57:07,14939695,GretchenL0703,en,"@samstein Whatever, the more spawn of Florida's #COVIDIOT #antivaxxers that end up 6 feet underground, the better. Three cheers for natural selection in action!","['covidiot', 'antivaxxers']",0,0,0,"[{'screen_name': 'samstein', 'name': 'Sam Stein', 'id': '15463671'}]"
2022-03-07 15:56:37,14939695,GretchenL0703,en,"@NBCNews Whatever, the more spawn of Florida's #COVIDIOT #antivaxxers that end up 6 feet underground, the better. Three cheers for natural selection in action!","['covidiot', 'antivaxxers']",0,0,0,"[{'screen_name': 'NBCNews', 'name': 'NBC News', 'id': '14173315'}]"
2022-03-07 15:56:12,14939695,GretchenL0703,en,"@JessicaSimeone @NBCNews Whatever, the more spawn of Florida's #COVIDIOT #antivaxxers that end up 6 feet underground, the better. Three cheers for natural selection in action!","['covidiot', 'antivaxxers']",0,0,0,"[{'screen_name': 'JessicaSimeone', 'name': 'Jessica Simeone', 'id': '14469461'}, {'screen_name': 'NBCNews', 'name': 'NBC News', 'id': '14173315'}]"
2022-03-07 15:49:44,570121611,KenWarnock,en,So sad that Ricky Schroeder grew up to be a douchebag!! #COVIDIOT,['covidiot'],0,0,0,[]
2022-03-07 15:49:08,968578352343867393,Mr_Don_Auto,en,"Of course #TrumpTerrorist, #TalibanFan, #Covidiot and #PutinPutz #MarkZuckerberg wouldn't care about someone calling for #violence on his platform.","['trumpterrorist', 'talibanfan', 'covidiot', 'putinputz', 'markzuckerberg', 'violence']",0,0,0,[]
2022-03-07 15:40:53,485731086,Manitowan,en,@mcspocky @LizabellaBella @TheGoodLiars Offshoot of the FreedomConvoy Truckers up here in Canada. Seems as though Digitile (Pronounced Dij eh tile) 🤣spreading near and far amongst this #antivaxxin #antivaccine #COVIDIOT group.  #freedumbconvoy,"['antivaxxin', 'antivaccine', 'covidiot', 'freedumbconvoy']",1,1,0,"[{'screen_name': 'mcspocky', 'name': '👽 McSpocky™ 🗣🇺🇸🇺🇦🌊💉 #BuildBackBetter', 'id': '18082945'}, {'screen_name': 'LizabellaBella', 'name': 'ᒪIᘔᗩᗷEᒪᒪᗩ 💉💉💉🍩🇦🇺 🌊🏳️\u200d🌈🐾🐱🐶🐨🐾🌊', 'id': '967439072'}, {'screen_name': 'TheGoodLiars', 'name': 'The Good Liars', 'id': '1322678960'}]"
2022-03-07 15:40:38,1487423641730043907,NancySm49966740,und,@jbjk216 @cmd1969 #COVIDIOT  https://t.co/SG6CKI81Qn,['covidiot'],0,0,0,"[{'screen_name': 'jbjk216', 'name': 'Trump won! (Jen)', 'id': '705924292949594113'}, {'screen_name': 'cmd1969', 'name': 'Texas Conservative #TrumpWon #ImpeachBidenHarris', 'id': '129344589'}]"
2022-03-07 15:38:25,523439793,EndHateRadio,en,Dear @PureTalk just curious. How do you feel about sponsoring this garbage? Good with you if kids die? Do you really want the stink of these jackasses on you? @ExposingClay   #covidiot  https://t.co/XFbV1wsDu1,['covidiot'],2,1,1,[]
2022-03-07 15:31:41,1924452313,MBP_IM_PD,en,Please take this #covidiot’s medical license  https://t.co/H67t6RcUjG,['covidiot'],1,0,0,[]
2022-03-07 15:30:37,1630999032,michaelazcarate,und,@smtravis #covidiot,['covidiot'],2,0,0,"[{'screen_name': 'smtravis', 'name': 'Scott Travis', 'id': '16351765'}]"
2022-03-07 15:19:04,138871209,quasirob,und,@OldFarT_07 @davebai27787701 @MamaSitaa__ @HSJEditor #covidiot,['covidiot'],0,0,0,"[{'screen_name': 'OldFarT_07', 'name': 'pBirdy', 'id': '630099849'}, {'screen_name': 'davebai27787701', 'name': 'Elliott', 'id': '935656722'}, {'screen_name': 'MamaSitaa__', 'name': '♋♉♐', 'id': '274247895'}, {'screen_name': 'HSJEditor', 'name': 'Alastair McLellan', 'id': '16040748'}]"
2022-03-07 15:09:12,1229782292723380225,MidnightCowbey,en,I’m glad this scumbag thinks force masking toddlers for no reason is so hilarious. What a horrible human being. #COVIDIOT,['covidiot'],1,0,0,[]
2022-03-07 14:58:06,2758397699,stantherunner,und,@Fla_Pol @GovRonDeSantis @AGGancarski #Covidiot #GOPClownCar  https://t.co/komjCWum9f,"['covidiot', 'gopclowncar']",1,0,0,"[{'screen_name': 'Fla_Pol', 'name': 'Florida Politics', 'id': '2811924896'}, {'screen_name': 'GovRonDeSantis', 'name': 'Ron DeSantis', 'id': '1058807868'}, {'screen_name': 'AGGancarski', 'name': 'AG Gancarski', 'id': '172465335'}]"
2022-03-07 14:43:09,1123076060,OLAJajaPar,en,Im so sick of #PutinWarCriminal #TrumpIsARussianAsset #WhitePrivilege #COVIDIOT #EvilPutin #evilpeople 🤬🤬🤬🤬🤬🤬🤬💩💩💩💩,"['putinwarcriminal', 'trumpisarussianasset', 'whiteprivilege', 'covidiot', 'evilputin', 'evilpeople']",1,0,0,[]
2022-03-07 14:10:15,1052849976685064193,carinthianwoman,de,"Gerade gesehen, es gibt Menschen, die ihr Facebook Profilbild mit #Russland Fahne ändern, um Solidarität mit #Putin zu zeigen. Vorher hatten sie ein Bild mit dem Schriftzug #coronarebell oder Kickl-Anhänger. Was ist in eurer Kindheit falsch gelaufen? #COVIDIOT #FreeUkraine","['russland', 'putin', 'coronarebell', 'covidiot', 'freeukraine']",2,0,0,[]
2022-03-07 13:56:08,43372893,Jaane49,de,"So. Ich habe das 1. Mal in meinem Leben jemanden hier auf Twitter blockiert. Warum? (Fast) ganz einfach: das Sammelsurium seiner Tweets war so undurchsichtig, dass ich mir ob der Gesinnung nicht klar wurde. Darum zur Sicherheit: gegen #Schwurbel, gegen #Covidiot|en &amp; #Leerdenken!","['schwurbel', 'covidiot', 'leerdenken']",0,0,0,[]
2022-03-07 13:54:01,3352361115,1969Paddington,en,"Scotland rising too, but told not to worry by the dentist Jason 🥴 #CovidIsNotOver #MaskUp #COVIDIOT","['covidisnotover', 'maskup', 'covidiot']",0,0,0,[]
2022-03-07 13:46:45,546729421,emperorofnihil,en,"Shocking?  Who didn’t already know this?  Oh yeah, the people who think the government cares about them and the media wouldn’t lie. #COVIDIOT #Morons","['covidiot', 'morons']",0,0,0,[]
